id,title,userName,numViews,numVotes,numComments,numHearts,rank,dateCreated,colors/0,colors/1,colors/2,colors/3,colors/4,description,url,imageUrl,badgeUrl,apiUrl,colorWidths/0,colorWidths/1,colorWidths/2,colorWidths/3,colorWidths/4,colors/5,colors/6,colors/7,colors/8,colors/9,colorWidths/5,colorWidths/6,colorWidths/7,colorWidths/8,colorWidths/9
2857473,F r i d a y,Le Lumière,1328,211,11,0,855,2013-05-18 22:00:38,EDFFB3,99928E,BFE3C3,DBEDC2,FFF2D4,"<a href=""http://www.colourlovers.com/palette/2857463/M_o_n_d_a_y?widths=1"" target=""_blank""><img src=""http://www.colourlovers.com/images/badges/pw/2857/2857463_M_o_n_d_a_y.png"" style=""width: 240px; height: 120px; border: 0 none;"" alt=""M_o_n_d_a_y"" /></a>
<a href=""http://www.colourlovers.com/palette/2857465/T_u_e_s_d_a_y?widths=1"" target=""_blank""><img src=""http://www.colourlovers.com/images/badges/pw/2857/2857465_T_u_e_s_d_a_y.png"" style=""width: 240px; height: 120px; border: 0 none;"" alt=""T_u_e_s_d_a_y"" /></a>
<a href=""http://www.colourlovers.com/palette/2857467/W_e_d_n_e_s_d_a_y?widths=1"" target=""_blank""><img src=""http://www.colourlovers.com/images/badges/pw/2857/2857467_W_e_d_n_e_s_d_a_y.png"" style=""width: 240px; height: 120px; border: 0 none;"" alt=""W_e_d_n_e_s_d_a_y"" /></a>
<a href=""http://www.colourlovers.com/palette/2857471/T_h_u_r_s_d_a_y?widths=1"" target=""_blank""><img src=""http://www.colourlovers.com/images/badges/pw/2857/2857471_T_h_u_r_s_d_a_y.png"" style=""width: 240px; height: 120px; border: 0 none;"" alt=""T_h_u_r_s_d_a_y"" /></a>
<a href=""http://www.colourlovers.com/palette/2857473/F_r_i_d_a_y?widths=1"" target=""_blank""><img src=""http://www.colourlovers.com/images/badges/pw/2857/2857473_F_r_i_d_a_y.png"" style=""width: 240px; height: 120px; border: 0 none;"" alt=""F_r_i_d_a_y"" /></a>
<a href=""http://www.colourlovers.com/palette/2857474/S_a_t_u_r_d_a_y?widths=1"" target=""_blank""><img src=""http://www.colourlovers.com/images/badges/pw/2857/2857474_S_a_t_u_r_d_a_y.png"" style=""width: 240px; height: 120px; border: 0 none;"" alt=""S_a_t_u_r_d_a_y"" /></a>
<a href=""http://www.colourlovers.com/palette/2857476/S_u_n_d_a_y?widths=1"" target=""_blank""><img src=""http://www.colourlovers.com/images/badges/pw/2857/2857476_S_u_n_d_a_y.png"" style=""width: 240px; height: 120px; border: 0 none;"" alt=""S_u_n_d_a_y"" /></a>

<p></p>
<center><a href=""http://www.colourlovers.com/group/Theme_Sets""><img style=""WIDTH:30%"" src=""http://i.imgur.com/WGDYPIj.png"" /></a></center>
<p></p>
<p></p>",http://www.colourlovers.com/palette/2857473/F_r_i_d_a_y,http://www.colourlovers.com/paletteImg/EDFFB3/99928E/BFE3C3/DBEDC2/FFF2D4/F_r_i_d_a_y.png,http://www.colourlovers.com/images/badges/pw/2857/2857473_F_r_i_d_a_y.png,http://www.colourlovers.com/api/palette/2857473,0.37,0.03,0.1,0.08,0.42,,,,,,,,,,
430891,Pretty Pretty,Trueflight,1604,210,55,0,768,2008-06-24 21:26:31,471754,991D5D,F2445E,F07951,DEC87A,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/430891/Pretty_Pretty,http://www.colourlovers.com/paletteImg/471754/991D5D/F2445E/F07951/DEC87A/Pretty_Pretty.png,http://www.colourlovers.com/images/badges/p/430/430891_Pretty_Pretty.png,http://www.colourlovers.com/api/palette/430891,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
1212336,Not a Metaphor,praxicalidocious,1050,210,44,0,838,2010-06-16 02:36:31,F2ECDC,574345,E3DACB,C5FFE5,F5EED4,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1212336/Not_a_Metaphor,http://www.colourlovers.com/paletteImg/F2ECDC/574345/E3DACB/C5FFE5/F5EED4/Not_a_Metaphor.png,http://www.colourlovers.com/images/badges/pw/1212/1212336_Not_a_Metaphor.png,http://www.colourlovers.com/api/palette/1212336,0.34,0.09,0.03,0.03,0.51,,,,,,,,,,
1890611,S i a m e s e,mangowasabi,3131,210,21,0,890,2011-12-09 18:27:49,D4CDC5,5B88A5,F4F4F2,191013,243A69,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1890611/S_i_a_m_e_s_e,http://www.colourlovers.com/paletteImg/D4CDC5/5B88A5/F4F4F2/191013/243A69/S_i_a_m_e_s_e.png,http://www.colourlovers.com/images/badges/pw/1890/1890611_S_i_a_m_e_s_e.png,http://www.colourlovers.com/api/palette/1890611,0.4,0.03,0.05,0.08,0.44,,,,,,,,,,
2386022,5 things about yn,yncolor,948,210,11,0,923,2012-09-03 00:38:24,A6E094,E8E490,F07360,BF2A7F,5C3D5B,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/2386022/5_things_about_yn,http://www.colourlovers.com/paletteImg/A6E094/E8E490/F07360/BF2A7F/5C3D5B/5_things_about_yn.png,http://www.colourlovers.com/images/badges/pw/2386/2386022_5_things_about_yn.png,http://www.colourlovers.com/api/palette/2386022,0.66,0.04,0.04,0.04,0.22,,,,,,,,,,
3280246,free|as|a|bird,Tzadkiel,3925,210,9,0,1376,2014-03-13 13:24:51,92B2A7,6E7B8C,B69198,EFA09B,E7C7B0,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/3280246/free|as|a|bird,http://www.colourlovers.com/paletteImg/92B2A7/6E7B8C/B69198/EFA09B/E7C7B0/free|as|a|bird.png,http://www.colourlovers.com/images/badges/pw/3280/3280246_free|as|a|bird.png,http://www.colourlovers.com/api/palette/3280246,0.54,0.02,0.06,0.16,0.22,,,,,,,,,,
76351,Papillon bleu deux,COLOURlover,290735,209,44,5,879,2007-05-30 17:22:50,622824,2F0618,412A9C,1B66FF,00CEF5,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/76351/Papillon_bleu_deux,http://www.colourlovers.com/paletteImg/622824/2F0618/412A9C/1B66FF/00CEF5/Papillon_bleu_deux.png,http://www.colourlovers.com/images/badges/p/76/76351_Papillon_bleu_deux.png,http://www.colourlovers.com/api/palette/76351,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
1252480,Lingonberry Jazz,Wordofmouse,2755,209,46,0,818,2010-07-31 18:09:55,10100F,26503C,849112,9D4E0F,840943,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1252480/Lingonberry_Jazz,http://www.colourlovers.com/paletteImg/10100F/26503C/849112/9D4E0F/840943/Lingonberry_Jazz.png,http://www.colourlovers.com/images/badges/pw/1252/1252480_Lingonberry_Jazz.png,http://www.colourlovers.com/api/palette/1252480,0.2,0.06,0.34,0.14,0.26,,,,,,,,,,
1430300,Forget the Café,Loou,1910,209,11,0,797,2011-01-25 16:35:47,FFFEC7,E1F5C4,9DC9AC,919167,FF4E50,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1430300/Forget_the_Café,http://www.colourlovers.com/paletteImg/FFFEC7/E1F5C4/9DC9AC/919167/FF4E50/Forget_the_Café.png,http://www.colourlovers.com/images/badges/p/1430/1430300_Forget_the_Caf.png,http://www.colourlovers.com/api/palette/1430300,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
2058385,hummingbirds,incal,957,209,10,0,775,2012-03-16 07:35:57,DACDAC,F39708,F85741,0E9094,1E1801,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/2058385/hummingbirds,http://www.colourlovers.com/paletteImg/DACDAC/F39708/F85741/0E9094/1E1801/hummingbirds.png,http://www.colourlovers.com/images/badges/p/2058/2058385_hummingbirds.png,http://www.colourlovers.com/api/palette/2058385,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
386521,Spring Wedding Fun,wolftlou,21364,208,1,0,907,2008-05-23 00:43:36,B8C45A,E880A2,F2D44E,FAF5F5,,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/386521/Spring_Wedding_Fun,http://www.colourlovers.com/paletteImg/B8C45A/E880A2/F2D44E/FAF5F5/Spring_Wedding_Fun.png,http://www.colourlovers.com/images/badges/p/386/386521_Spring_Wedding_Fun.png,http://www.colourlovers.com/api/palette/386521,0.25,0.25,0.25,0.25,,,,,,,,,,,
537298,revelations,maria-geo,3193,208,52,5,767,2008-09-14 14:31:01,46294A,AD4C6B,E07767,E0AE67,D4E067,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/537298/revelations,http://www.colourlovers.com/paletteImg/46294A/AD4C6B/E07767/E0AE67/D4E067/revelations.png,http://www.colourlovers.com/images/badges/p/537/537298_revelations.png,http://www.colourlovers.com/api/palette/537298,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
1345021,i believe in you,ellymarinova,1143,208,25,0,746,2010-11-04 11:10:06,FF9B8F,EF7689,9E6A90,766788,71556B,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1345021/i_believe_in_you,http://www.colourlovers.com/paletteImg/FF9B8F/EF7689/9E6A90/766788/71556B/i_believe_in_you.png,http://www.colourlovers.com/images/badges/p/1345/1345021_i_believe_in_you.png,http://www.colourlovers.com/api/palette/1345021,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
1410215,Smoked Salmon Roll,owlies,2389,208,10,0,940,2011-01-08 20:38:25,333237,FB8351,FFAD64,E9E2DA,ADD4D3,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1410215/Smoked_Salmon_Roll,http://www.colourlovers.com/paletteImg/333237/FB8351/FFAD64/E9E2DA/ADD4D3/Smoked_Salmon_Roll.png,http://www.colourlovers.com/images/badges/p/1410/1410215_Smoked_Salmon_Roll.png,http://www.colourlovers.com/api/palette/1410215,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
2235426,Jar of Sparkles,rochu,1411,208,2,0,1282,2012-06-17 22:39:47,5E0324,692764,7B7893,7FB1A8,94F9BF,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/2235426/Jar_of_Sparkles,http://www.colourlovers.com/paletteImg/5E0324/692764/7B7893/7FB1A8/94F9BF/Jar_of_Sparkles.png,http://www.colourlovers.com/images/badges/pw/2235/2235426_Jar_of_Sparkles.png,http://www.colourlovers.com/api/palette/2235426,0.33,0.1,0.07,0.16,0.34,,,,,,,,,,
2478501,Nyx ?,RubyBird,2128,208,14,0,994,2012-10-17 20:14:25,2B2C30,35313B,453745,613C4C,FF1457,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/2478501/Nyx,http://www.colourlovers.com/paletteImg/2B2C30/35313B/453745/613C4C/FF1457/Nyx.png,http://www.colourlovers.com/images/badges/pw/2478/2478501_Nyx.png,http://www.colourlovers.com/api/palette/2478501,0.48,0.23,0.16,0.09,0.04,,,,,,,,,,
2866332,The city of Love,agussgut,4538,208,2,0,1477,2013-05-23 23:21:43,F8DAC2,F2A297,F4436F,CA1444,142738,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/2866332/The_city_of_Love,http://www.colourlovers.com/paletteImg/F8DAC2/F2A297/F4436F/CA1444/142738/The_city_of_Love.png,http://www.colourlovers.com/images/badges/pw/2866/2866332_The_city_of_Love.png,http://www.colourlovers.com/api/palette/2866332,0.53,0.18,0.03,0.06,0.2,,,,,,,,,,
223578,Stockholm Syndrome,kirei,7186,207,40,5,781,2007-12-01 06:52:12,E1EDD1,AAB69B,9E906E,B47941,CF391D,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/223578/Stockholm_Syndrome,http://www.colourlovers.com/paletteImg/E1EDD1/AAB69B/9E906E/B47941/CF391D/Stockholm_Syndrome.png,http://www.colourlovers.com/images/badges/p/223/223578_Stockholm_Syndrome.png,http://www.colourlovers.com/api/palette/223578,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
537811,Opaque,drumma,2714,207,43,5,786,2008-09-14 22:22:10,E5E6B8,C6D4B8,6CA6A3,856A6A,9C325C,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/537811/Opaque,http://www.colourlovers.com/paletteImg/E5E6B8/C6D4B8/6CA6A3/856A6A/9C325C/Opaque.png,http://www.colourlovers.com/images/badges/pw/537/537811_Opaque.png,http://www.colourlovers.com/api/palette/537811,0.64,0.09,0.09,0.09,0.09,,,,,,,,,,
1078465,clinically depressed,pseudonympho,2587,207,20,5,820,2010-01-16 07:54:09,E81E4A,0B1D21,078A85,68BAAB,EDD5C5,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1078465/clinically_depressed,http://www.colourlovers.com/paletteImg/E81E4A/0B1D21/078A85/68BAAB/EDD5C5/clinically_depressed.png,http://www.colourlovers.com/images/badges/pw/1078/1078465_clinically_depressed.png,http://www.colourlovers.com/api/palette/1078465,0.32,0.09,0.08,0.08,0.43,,,,,,,,,,
1375344,200+ Cheers for You!,careywinkle,4987,207,36,0,790,2010-12-06 02:17:04,6EA49B,D9D0AC,6B8F0B,7D3F60,372B2E,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1375344/200_Cheers_for_You!,http://www.colourlovers.com/paletteImg/6EA49B/D9D0AC/6B8F0B/7D3F60/372B2E/200_Cheers_for_You!.png,http://www.colourlovers.com/images/badges/pw/1375/1375344_200_Cheers_for_You!.png,http://www.colourlovers.com/api/palette/1375344,0.2,0.08,0.39,0.24,0.09,,,,,,,,,,
1525293,kill the boredom,cameo,1142,207,15,0,764,2011-04-07 18:02:15,E4FFD4,EBE7A7,EDC68E,A49E7E,6E8F85,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1525293/kill_the_boredom,http://www.colourlovers.com/paletteImg/E4FFD4/EBE7A7/EDC68E/A49E7E/6E8F85/kill_the_boredom.png,http://www.colourlovers.com/images/badges/pw/1525/1525293_kill_the_boredom.png,http://www.colourlovers.com/api/palette/1525293,0.52,0.18,0.11,0.07,0.12,,,,,,,,,,
1794387,Clouds in my mind,Aurelliana,1850,207,3,0,892,2011-10-07 23:10:54,F2E7D2,F79EB1,AE8FBA,4C5E91,473469,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1794387/Clouds_in_my_mind,http://www.colourlovers.com/paletteImg/F2E7D2/F79EB1/AE8FBA/4C5E91/473469/Clouds_in_my_mind.png,http://www.colourlovers.com/images/badges/pw/1794/1794387_Clouds_in_my_mind.png,http://www.colourlovers.com/api/palette/1794387,0.23,0.04,0.09,0.14,0.5,,,,,,,,,,
9284,Summer Watermelon,souredpoison,8734,206,12,0,1151,2005-10-23 07:19:39,FE495F,FE9D97,FFFEC8,D8FD94,BDED7E,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/9284/Summer_Watermelon,http://www.colourlovers.com/paletteImg/FE495F/FE9D97/FFFEC8/D8FD94/BDED7E/Summer_Watermelon.png,http://www.colourlovers.com/images/badges/p/9/9284_Summer_Watermelon.png,http://www.colourlovers.com/api/palette/9284,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
156114,Peanut Butter Cup,Libbywalters,13864,206,35,0,1066,2007-09-26 18:27:28,240F03,4B2409,BD7A22,E79022,DF621C,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/156114/Peanut_Butter_Cup,http://www.colourlovers.com/paletteImg/240F03/4B2409/BD7A22/E79022/DF621C/Peanut_Butter_Cup.png,http://www.colourlovers.com/images/badges/p/156/156114_Peanut_Butter_Cup.png,http://www.colourlovers.com/api/palette/156114,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
785323,Beautiful Freak,munsteri,13438,206,4,0,1473,2009-04-15 08:58:34,F5F5F5,E9E9E9,006666,008584,CCCCCC,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/785323/Beautiful_Freak,http://www.colourlovers.com/paletteImg/F5F5F5/E9E9E9/006666/008584/CCCCCC/Beautiful_Freak.png,http://www.colourlovers.com/images/badges/p/785/785323_Beautiful_Freak.png,http://www.colourlovers.com/api/palette/785323,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
1356100,Arizona Green Tea,pinkpretty,7201,206,17,0,837,2010-11-15 15:44:30,FA7785,24211A,D5D87D,B1D4B6,53CBBF,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1356100/Arizona_Green_Tea,http://www.colourlovers.com/paletteImg/FA7785/24211A/D5D87D/B1D4B6/53CBBF/Arizona_Green_Tea.png,http://www.colourlovers.com/images/badges/p/1356/1356100_Arizona_Green_Tea.png,http://www.colourlovers.com/api/palette/1356100,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,
1379196,all is well,earlgrey,1272,206,18,0,772,2010-12-09 14:47:15,37AB98,80BC96,A6C88C,E1CE8A,37053B,"I-MOO
<div style=""width: 300px; text-align: center;""><a href=""http://www.colourlovers.com/contests/moo/minicard/2291466"" target=""_blank"" style=""display: block; margin-bottom: 5px; width: 300px; height: 120px; -moz-box-shadow: 0 1px 4px #d1d1d1; -webkit-box-shadow: 0 1px 4px #d1d1d1; box-shadow: 0 1px 4px #d1d1d1; filter: progid:DXImageTransform.Microsoft.Shadow(Strength=1, Direction=180, Color=",http://www.colourlovers.com/palette/1379196/all_is_well,http://www.colourlovers.com/paletteImg/37AB98/80BC96/A6C88C/E1CE8A/37053B/all_is_well.png,http://www.colourlovers.com/images/badges/pw/1379/1379196_all_is_well.png,http://www.colourlovers.com/api/palette/1379196,0.2,0.1,0.03,0.53,0.14,,,,,,,,,,
